2026-04-03 22:48:50,DOWN,2.16,PLACED,0.00%,directional|KXETH15M-26APR031900-00
2026-04-03 23:05:46,DOWN,2.16,WIN,85.19%,directional|KXETH15M-26APR031900-00
2026-04-03 23:31:49,UP,2.87,PLACED,0.00%,directional|KXETH15M-26APR031945-45
2026-04-03 23:47:49,UP,2.77,PLACED,0.00%,directional|KXETH15M-26APR032000-00
2026-04-04 00:03:52,UP,2.77,WIN,80.51%,directional|KXETH15M-26APR032000-00
2026-04-04 03:02:49,UP,4.27,PLACED,0.00%,directional|KXETH15M-26APR032315-15
2026-04-04 03:19:46,UP,4.27,WIN,87.35%,directional|KXETH15M-26APR032315-15
2026-04-04 08:32:48,DOWN,5.21,PLACED,0.00%,directional|KXETH15M-26APR040445-45
2026-04-04 08:49:46,DOWN,5.21,WIN,91.94%,directional|KXETH15M-26APR040445-45
2026-04-04 10:02:49,UP,3.91,PLACED,0.00%,directional|KXETH15M-26APR040615-15
2026-04-04 12:03:13,UP,2.00,PLACED,0.00%,directional|KXETH15M-26APR040815-15
2026-04-04 12:48:13,UP,2.00,PLACED,0.00%,directional|KXETH15M-26APR040900-00
2026-04-04 13:05:10,UP,2.00,WIN,100.00%,directional|KXETH15M-26APR040900-00
2026-04-04 14:47:04,UP,4.81,PLACED,0.00%,directional|KXETH15M-26APR041100-00
2026-04-04 15:19:05,UP,4.10,PLACED,0.00%,directional|KXETH15M-26APR041130-30
