2026-03-08 15:00,DOWN,50.84154210618349,
2026-03-08 15:02,DOWN,49.98678856074389,
2026-03-08 15:03,DOWN,49.52301540784133,
2026-03-08 15:05,DOWN,49.99272644915147,
2026-03-08 15:06,DOWN,51.7589876388183,
2026-03-08 15:08,DOWN,52.692792938108134,
2026-03-08 15:09,DOWN,46.33125377476156,
2026-03-08 15:11,DOWN,44.00111134760709,
2026-03-08 15:12,DOWN,43.248852860004185,
2026-03-08 15:14,DOWN,45.473147809018116,
2026-03-08 15:15,DOWN,45.89263497015318,
2026-03-08 15:17,DOWN,46.02073157993228,
2026-03-08 15:18,DOWN,46.3398742609791,
2026-03-08 15:20,DOWN,50.878740898461984,
2026-03-08 15:21,DOWN,51.460768990004546,
2026-03-08 15:23,DOWN,54.58358340143463,
2026-03-08 15:24,DOWN,56.248107085939964,
2026-03-08 15:26,DOWN,53.88027027289809,
2026-03-08 15:27,DOWN,54.06181772373659,
2026-03-08 15:29,DOWN,54.36142593423003,
2026-03-08 15:30,DOWN,55.07629584377921,
2026-03-08 15:32,DOWN,56.712947407881266,
2026-03-08 15:33,DOWN,58.38401887735069,
2026-03-08 15:35,DOWN,57.21776768514839,
2026-03-08 15:36,DOWN,59.21717872520402,
2026-03-08 15:38,DOWN,59.59706775726345,
2026-03-08 15:39,DOWN,57.39269661484328,
2026-03-08 15:41,DOWN,57.006139374924146,
2026-03-08 15:42,DOWN,56.59107002672205,
2026-03-08 15:44,DOWN,55.8901659429674,
2026-03-08 15:45,DOWN,55.34167714577854,
2026-03-08 15:47,DOWN,56.427002041497644,
2026-03-08 15:48,DOWN,51.68659427350063,
2026-03-08 15:50,DOWN,52.02177286596878,
2026-03-08 15:51,DOWN,51.06440129699451,
2026-03-08 15:53,DOWN,51.58453600323146,
2026-03-08 15:54,DOWN,51.96762312092141,
2026-03-08 15:56,DOWN,52.78394061579069,
2026-03-08 15:57,DOWN,52.65274906064983,
2026-03-08 15:59,DOWN,51.020913685493014,
2026-03-08 16:00,DOWN,51.25876832550284,
2026-03-08 16:02,DOWN,51.257560316655045,
2026-03-08 16:03,DOWN,50.97812946359196,
2026-03-08 16:05,DOWN,50.28175538833167,
2026-03-08 16:06,DOWN,50.01608962709284,
2026-03-08 16:25,UP,48.12232659621647,
2026-03-08 16:26,DOWN,20,
2026-03-08 16:28,DOWN,20,
2026-03-08 16:29,DOWN,20,
2026-03-08 16:31,DOWN,20,
2026-03-08 16:32,DOWN,20,
2026-03-08 16:34,DOWN,20,
2026-03-08 16:35,DOWN,20,
2026-03-08 16:37,UP,43.50435217483265,
2026-03-08 16:38,UP,43.42041263651007,
2026-03-08 16:41,UP,43.32244509927499,
2026-03-08 16:42,UP,44.76991516602748,
2026-03-08 16:44,DOWN,20,
2026-03-08 16:45,DOWN,20,
2026-03-08 16:47,DOWN,20,
2026-03-08 16:48,DOWN,20,
2026-03-08 16:50,DOWN,20,
2026-03-08 16:51,DOWN,20,
2026-03-08 16:53,DOWN,20,
2026-03-08 16:54,DOWN,20,
2026-03-08 16:57,DOWN,20,
2026-03-08 17:00,UP,47.466782718088005,
2026-03-08 17:02,UP,47.42243273211268,
2026-03-08 17:55,UP,53.971587500788154,
2026-03-08 17:57,DOWN,40.56914534661036,
2026-03-08 17:58,UP,128.865,
2026-03-08 18:00,UP,23.689438296545458,
2026-03-08 18:01,DOWN,66.44364914693053,
2026-03-08 18:03,UP,128.865,
2026-03-08 18:04,UP,128.865,
2026-03-08 18:06,UP,110.69272614293659,
2026-03-08 18:09,DOWN,79.27843219708484,
2026-03-08 18:10,DOWN,123.0077395810403,
2026-03-08 18:12,DOWN,128.865,
2026-03-08 18:13,UP,128.865,
2026-03-08 18:15,DOWN,128.865,
2026-03-08 18:16,UP,128.865,
2026-03-08 18:18,UP,125.35955689065574,
2026-03-08 18:19,UP,45.76798318173334,
2026-03-08 18:21,UP,42.77282276730662,
2026-03-08 18:37,DOWN,20,
2026-03-08 18:39,DOWN,20,
2026-03-08 18:40,DOWN,20,
2026-03-08 18:42,DOWN,20,
2026-03-08 18:46,DOWN,20,
2026-03-08 18:47,UP,46.6231624892742,
2026-03-08 18:49,DOWN,20,
2026-03-08 18:50,DOWN,20,
2026-03-08 18:52,UP,46.708113982632824,
2026-03-08 18:54,DOWN,20,
2026-03-08 18:55,DOWN,20,
2026-03-08 18:57,DOWN,20,
2026-03-08 18:58,DOWN,20,
2026-03-08 19:00,DOWN,20,
2026-03-08 19:01,UP,46.43387631964296,
2026-03-08 19:03,DOWN,20,
2026-03-08 19:04,DOWN,20,
2026-03-08 19:07,UP,20,
2026-03-08 19:10,UP,20,
2026-03-08 19:12,UP,20,
2026-03-08 19:13,UP,20,
2026-03-08 19:15,UP,20,
2026-03-08 19:16,UP,20,
