2026-04-03 17:34:48,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,937.99,OTHER
2026-04-03 17:34:48,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,872.03,OTHER
2026-04-03 17:34:48,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,970.00,OTHER
2026-04-03 17:35:18,KXBTC15M-26APR031345-45,YES,513.00,OUR
2026-04-03 17:35:33,KXATPMATCH-26APR03TIEBUR-TIE,YES,1837.44,OTHER
2026-04-03 17:35:48,KXBONDIOUT-26APR-APR05,YES,1220.00,OTHER
2026-04-03 17:35:48,KXBONDIOUT-26APR-APR05,YES,1202.31,OTHER
2026-04-03 17:35:48,KXBTC15M-26APR031345-45,NO,650.00,OUR
2026-04-03 17:36:03,KXIPLGAME-26APR03PBKSCSK-CSK,NO,970.00,OTHER
2026-04-03 17:36:03,KXMLBGAME-26APR031305LADWSH-WSH,YES,1011.20,OTHER
2026-04-03 17:36:19,KXATPCHALLENGERMATCH-26APR03SANBRA-SAN,YES,586.00,OTHER
2026-04-03 17:36:19,KXWTAMATCH-26APR03KEYBEN-KEY,NO,550.00,OTHER
2026-04-03 17:36:49,KXATPMATCH-26APR03TIEBUR-TIE,NO,1829.88,OTHER
2026-04-03 17:36:49,KXMLBTOTAL-26APR031305LADWSH-11,NO,774.33,OTHER
2026-04-03 17:36:49,KXIPLGAME-26APR03PBKSCSK-PBKS,YES,8687.70,OTHER
2026-04-03 17:36:49,KXCS2GAME-26APR041200EYEFAZE-FAZE,NO,940.00,OTHER
2026-04-03 17:37:19,KXLIGAPORTUGALGAME-26APR03SPOSCL-SPO,YES,1181.70,OTHER
2026-04-03 17:37:19,KXWTAMATCH-26APR03KEYBEN-BEN,YES,620.00,OTHER
2026-04-03 17:37:19,KXMLBGAME-26APR031305LADWSH-WSH,YES,2560.00,OTHER
2026-04-03 17:37:19,KXMLBGAME-26APR031305LADWSH-WSH,YES,1524.48,OTHER
2026-04-03 17:37:19,KXMLBGAME-26APR031305LADWSH-WSH,YES,782.72,OTHER
2026-04-03 17:37:34,KXPGATOUR-VATO26-RMAC,YES,740.00,OTHER
2026-04-03 17:37:34,KXPGATOUR-VATO26-RMAC,YES,520.45,OTHER
2026-04-03 17:37:34,KXPGATOUR-VATO26-RMAC,YES,3700.00,OTHER
2026-04-03 17:37:34,KXPGATOUR-VATO26-RMAC,YES,3600.00,OTHER
2026-04-03 17:38:04,KXMLBRFI-26APR021610TORCWS,NO,610.65,OTHER
2026-04-03 17:38:04,KXPGAR2LEAD-VATO26-LABE,NO,820.00,OTHER
2026-04-03 17:38:04,KXPGAR2LEAD-VATO26-LABE,NO,2142.26,OTHER
2026-04-03 17:38:04,KXPGAR2LEAD-VATO26-LABE,NO,502.85,OTHER
2026-04-03 17:38:20,KXSAUDIPLGAME-26APR03ITJHAZ-HAZ,NO,559.45,OTHER
